seq	mot	start	end	strand	score	qual	mot.clust
ORR1F	Lhx2(Homeobox)/HFSC-Lhx2-ChIP-Seq(GSE48068)	207	214	+	4.68051708573665	proto	51
ORR1F	Lhx2(Homeobox)/HFSC-Lhx2-ChIP-Seq(GSE48068)	376	383	+	3.8811469413269	proto	51
ORR1F	Lhx2(Homeobox)/HFSC-Lhx2-ChIP-Seq(GSE48068)	129	136	-	3.75658558420644	proto	51
ORR1F	Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)	128	137	+	4.56285889810418	proto	51
ORR1F	Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)	347	356	+	3.34122142739469	proto	51
ORR1F	Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)	373	382	+	2.74018031693372	proto	51
ORR1F	Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)	349	358	-	3.77216597015157	proto	51
ORR1F	Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)	375	384	-	3.96503421474115	proto	51
ORR1F	LHX9(Homeobox)/Hct116-LHX9.V5-ChIP-Seq(GSE116822)	128	137	+	4.19882535703947	proto	51
ORR1F	LHX9(Homeobox)/Hct116-LHX9.V5-ChIP-Seq(GSE116822)	204	213	+	4.06759078377948	proto	51
ORR1F	LHX9(Homeobox)/Hct116-LHX9.V5-ChIP-Seq(GSE116822)	347	356	+	3.59578750519353	proto	51
ORR1F	LHX9(Homeobox)/Hct116-LHX9.V5-ChIP-Seq(GSE116822)	373	382	+	2.98796126734661	proto	51
ORR1F	LHX9(Homeobox)/Hct116-LHX9.V5-ChIP-Seq(GSE116822)	130	139	-	4.12925036089422	proto	51
ORR1F	LHX9(Homeobox)/Hct116-LHX9.V5-ChIP-Seq(GSE116822)	206	215	-	3.71089172863989	proto	51
ORR1F	LHX9(Homeobox)/Hct116-LHX9.V5-ChIP-Seq(GSE116822)	349	358	-	3.3201284026269	proto	51
ORR1F	LHX9(Homeobox)/Hct116-LHX9.V5-ChIP-Seq(GSE116822)	375	384	-	2.61046556058117	proto	51
ORR1F	LRF(Zf)/Erythroblasts-ZBTB7A-ChIP-Seq(GSE74977)	169	178	+	3.68694019682466	proto	73
ORR1F	Nr5a2(NR)/Pancreas-LRH1-ChIP-Seq(GSE34295)	290	299	-	6.24411463264509	proto	15
ORR1F	LXRE(NR),DR4/RAW-LXRb.biotin-ChIP-Seq(GSE21512)	318	333	-	6.43775889211244	proto	16
ORR1F	Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)	34	45	+	6.3060771289298	proto	1
ORR1F	Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)	32	43	-	6.99673614509112	mot	1
ORR1F	Maz(Zf)/HepG2-Maz-ChIP-Seq(GSE31477)	238	245	-	4.601442706554	proto	129
ORR1F	Mef2a(MADS)/HL1-Mef2a.biotin-ChIP-Seq(GSE21529)	321	330	+	3.99844680496741	proto	47
ORR1F	Mef2a(MADS)/HL1-Mef2a.biotin-ChIP-Seq(GSE21529)	70	79	-	5.62624485370012	proto	47
ORR1F	Mef2b(MADS)/HEK293-Mef2b.V5-ChIP-Seq(GSE67450)	320	331	-	4.85636848138618	proto	47
ORR1F	Mef2b(MADS)/HEK293-Mef2b.V5-ChIP-Seq(GSE67450)	321	332	-	5.81127626715841	proto	47
ORR1F	Mef2c(MADS)/GM12878-Mef2c-ChIP-Seq(GSE32465)	320	331	+	5.83499628265434	proto	47
ORR1F	Mef2c(MADS)/GM12878-Mef2c-ChIP-Seq(GSE32465)	321	332	+	4.62813666460995	proto	47
ORR1F	Mef2d(MADS)/Retina-Mef2d-ChIP-Seq(GSE61391)	321	332	-	5.09230950955826	proto	47
ORR1F	MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)	34	43	+	4.20983302527756	proto	1
ORR1F	MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)	206	215	+	4.71680568823863	proto	1
ORR1F	MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)	206	215	-	4.3058880178441	proto	1
ORR1F	MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)	261	270	-	4.28654347129519	proto	1
ORR1F	MNT(bHLH)/HepG2-MNT-ChIP-Seq(Encode)	32	41	+	8.14453481419267	mot	1
ORR1F	MNT(bHLH)/HepG2-MNT-ChIP-Seq(Encode)	34	43	-	3.17868633648657	proto	1
ORR1F	AMYB(HTH)/Testes-AMYB-ChIP-Seq(GSE44588)	120	129	+	2.8662389874752	proto	96
ORR1F	AMYB(HTH)/Testes-AMYB-ChIP-Seq(GSE44588)	285	294	-	7.86166999350037	mot	96
ORR1F	MYB(HTH)/ERMYB-Myb-ChIPSeq(GSE22095)	121	128	+	2.69178780445248	mot	96
ORR1F	MYB(HTH)/ERMYB-Myb-ChIPSeq(GSE22095)	28	35	-	2.5722426538027	mot	96
ORR1F	MYB(HTH)/ERMYB-Myb-ChIPSeq(GSE22095)	286	293	-	7.2205807597203	mot	96
ORR1F	MYNN(Zf)/HEK293-MYNN.eGFP-ChIP-Seq(Encode)	336	350	+	4.70361723332539	proto	45
ORR1F	MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)	217	228	+	4.26831957328607	proto	8
ORR1F	MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)	215	226	-	3.83677958575271	proto	8
ORR1F	MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)	381	388	+	3.39750513588885	proto	8
ORR1F	Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)	87	96	+	3.91391093920995	proto	50
ORR1F	Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)	129	138	+	3.85649005962456	proto	50
ORR1F	Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)	143	152	+	4.38063892895747	proto	50
ORR1F	Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)	202	211	+	4.45809476027013	mot	50
ORR1F	Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)	26	35	-	2.31607847524243	proto	50
ORR1F	Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)	41	50	-	6.58121607704934	mot	50
ORR1F	Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)	147	156	-	2.5848668317235	proto	50
ORR1F	Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)	348	357	-	5.10789448592232	mot	50
ORR1F	Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)	374	383	-	2.74691179775053	proto	50
ORR1F	NeuroD1(bHLH)/Islet-NeuroD1-ChIP-Seq(GSE30298)	34	43	+	5.29474800154064	proto	8
ORR1F	NeuroG2(bHLH)/Fibroblast-NeuroG2-ChIP-Seq(GSE75910)	34	43	+	5.92665694797275	mot	8
ORR1F	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)	320	335	-	8.96449571642249	proto	116
ORR1F	NF1-halfsite(CTF)/LNCaP-NF1-ChIP-Seq(Unpublished)	200	207	-	4.41294084492448	proto	82
ORR1F	NFAT:AP1(RHD,bZIP)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)	323	342	-	4.7007265290396	proto	38
ORR1F	NFAT(RHD)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)	114	123	-	3.68317595877565	proto	38
ORR1F	NFAT(RHD)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)	377	386	-	7.86168482131684	mot	38
ORR1F	NFIL3(bZIP)/HepG2-NFIL3-ChIP-Seq(Encode)	125	139	+	5.68951464987342	proto	121
ORR1F	NFIL3(bZIP)/HepG2-NFIL3-ChIP-Seq(Encode)	352	366	+	4.07848414191752	proto	121
ORR1F	NFIL3(bZIP)/HepG2-NFIL3-ChIP-Seq(Encode)	120	134	-	5.36848876117711	proto	121
ORR1F	NFIL3(bZIP)/HepG2-NFIL3-ChIP-Seq(Encode)	347	361	-	4.80087937704107	proto	121
ORR1F	NFY(CCAAT)/Promoter	130	139	-	4.49001417833527	proto	52
ORR1F	Nkx2.1(Homeobox)/LungAC-Nkx2.1-ChIP-Seq(GSE43252)	162	171	+	5.69955970464504	mot	44
ORR1F	Nkx2.1(Homeobox)/LungAC-Nkx2.1-ChIP-Seq(GSE43252)	336	345	+	3.26406657205383	proto	44
ORR1F	Nkx2.1(Homeobox)/LungAC-Nkx2.1-ChIP-Seq(GSE43252)	91	100	-	7.00800172871752	mot	44
ORR1F	Nkx2.2(Homeobox)/NPC-Nkx2.2-ChIP-Seq(GSE61673)	91	100	+	6.60301369540885	mot	44
ORR1F	Nkx2.2(Homeobox)/NPC-Nkx2.2-ChIP-Seq(GSE61673)	147	156	+	5.24292170668299	proto	44
ORR1F	Nkx2.2(Homeobox)/NPC-Nkx2.2-ChIP-Seq(GSE61673)	162	171	-	3.75320590071574	proto	44
ORR1F	Nkx2.2(Homeobox)/NPC-Nkx2.2-ChIP-Seq(GSE61673)	305	314	-	4.03806433794732	proto	44
ORR1F	Nkx2.2(Homeobox)/NPC-Nkx2.2-ChIP-Seq(GSE61673)	336	345	-	5.15229680609252	proto	44
ORR1F	Nkx2.5(Homeobox)/HL1-Nkx2.5.biotin-ChIP-Seq(GSE21529)	161	170	+	4.61307441069393	proto	44
ORR1F	Nkx2.5(Homeobox)/HL1-Nkx2.5.biotin-ChIP-Seq(GSE21529)	170	179	+	3.42181388008416	proto	44
ORR1F	Nkx2.5(Homeobox)/HL1-Nkx2.5.biotin-ChIP-Seq(GSE21529)	304	313	+	4.35578858812018	proto	44
ORR1F	Nkx2.5(Homeobox)/HL1-Nkx2.5.biotin-ChIP-Seq(GSE21529)	335	344	+	4.27096838741103	proto	44
ORR1F	Nkx2.5(Homeobox)/HL1-Nkx2.5.biotin-ChIP-Seq(GSE21529)	92	101	-	6.39864960643728	mot	44
ORR1F	Nkx2.5(Homeobox)/HL1-Nkx2.5.biotin-ChIP-Seq(GSE21529)	148	157	-	5.42042904719151	proto	44
ORR1F	Nkx3.1(Homeobox)/LNCaP-Nkx3.1-ChIP-Seq(GSE28264)	161	170	+	5.71180600178461	mot	44
ORR1F	Nkx3.1(Homeobox)/LNCaP-Nkx3.1-ChIP-Seq(GSE28264)	229	238	+	3.15780335764297	proto	44
ORR1F	Nkx3.1(Homeobox)/LNCaP-Nkx3.1-ChIP-Seq(GSE28264)	233	242	+	3.45806501506562	proto	44
ORR1F	Nkx3.1(Homeobox)/LNCaP-Nkx3.1-ChIP-Seq(GSE28264)	247	256	-	3.15323588972155	proto	44
ORR1F	Nkx6.1(Homeobox)/Islet-Nkx6.1-ChIP-Seq(GSE40975)	374	381	+	6.7154299989582	mot	51
ORR1F	Nkx6.1(Homeobox)/Islet-Nkx6.1-ChIP-Seq(GSE40975)	350	357	-	5.5501039629814	mot	51
ORR1F	n-Myc(bHLH)/mES-nMyc-ChIP-Seq(GSE11431)	33	42	+	4.74427017236312	proto	1
ORR1F	n-Myc(bHLH)/mES-nMyc-ChIP-Seq(GSE11431)	35	44	-	4.96741952853298	proto	1
ORR1F	NPAS2(bHLH)/Liver-NPAS2-ChIP-Seq(GSE39860)	34	43	+	6.49703851150822	mot	1
ORR1F	NPAS2(bHLH)/Liver-NPAS2-ChIP-Seq(GSE39860)	284	293	+	3.22119136929712	proto	1
ORR1F	Npas4(bHLH)/Neuron-Npas4-ChIP-Seq(GSE127793)	204	215	+	3.74241074919136	proto	3
ORR1F	Npas4(bHLH)/Neuron-Npas4-ChIP-Seq(GSE127793)	62	73	-	3.0412491489523	proto	3
ORR1F	Npas4(bHLH)/Neuron-Npas4-ChIP-Seq(GSE127793)	204	215	-	2.98126025844865	proto	3
ORR1F	NPAS(bHLH)/Liver-NPAS-ChIP-Seq(GSE39860)	34	41	+	5.10720504041577	proto	1
ORR1F	NPAS(bHLH)/Liver-NPAS-ChIP-Seq(GSE39860)	36	43	-	5.5222499303802	mot	1
ORR1F	EAR2(NR)/K562-NR2F6-ChIP-Seq(Encode)	122	133	+	4.84776963408626	proto	15
ORR1F	EAR2(NR)/K562-NR2F6-ChIP-Seq(Encode)	206	217	+	4.50395853364178	proto	15
ORR1F	EAR2(NR)/K562-NR2F6-ChIP-Seq(Encode)	290	301	-	3.81643401129203	proto	15
ORR1F	Nr5a2(NR)/mES-Nr5a2-ChIP-Seq(GSE19019)	290	299	-	4.68709778286992	proto	15
ORR1F	Oct6(POU,Homeobox)/NPC-Pou3f1-ChIP-Seq(GSE35496)	377	388	+	5.48963746264122	proto	56
ORR1F	Olig2(bHLH)/Neuron-Olig2-ChIP-Seq(GSE30882)	34	43	+	5.69583568066668	proto	8
ORR1F	Olig2(bHLH)/Neuron-Olig2-ChIP-Seq(GSE30882)	59	68	+	5.43138591153151	proto	8
ORR1F	Olig2(bHLH)/Neuron-Olig2-ChIP-Seq(GSE30882)	59	68	-	3.62157732768902	proto	8
ORR1F	Olig2(bHLH)/Neuron-Olig2-ChIP-Seq(GSE30882)	203	212	-	3.90952731602075	proto	8
ORR1F	Olig2(bHLH)/Neuron-Olig2-ChIP-Seq(GSE30882)	217	226	-	4.89910163963447	proto	8
ORR1F	Otx2(Homeobox)/EpiLC-Otx2-ChIP-Seq(GSE56098)	326	335	+	4.69797638685857	proto	53
ORR1F	PAX5(Paired,Homeobox)/GM12878-PAX5-ChIP-Seq(GSE32465)	285	300	+	4.94838599276735	proto	63
ORR1F	Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)	345	356	+	6.50820642185751	proto	49
ORR1F	Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)	344	355	-	5.76482439635773	proto	49
ORR1F	Pax7(Paired,Homeobox)/Myoblast-Pax7-ChIP-Seq(GSE25064)	346	355	-	5.17767136286938	proto	40
ORR1F	Pax8(Paired,Homeobox)/Thyroid-Pax8-ChIP-Seq(GSE26938)	194	208	+	4.88814258945572	proto	63
ORR1F	PBX2(Homeobox)/K562-PBX2-ChIP-Seq(Encode)	246	257	+	6.96947678788383	mot	42
ORR1F	Phox2a(Homeobox)/Neuron-Phox2a-ChIP-Seq(GSE31456)	344	355	+	7.52259599341359	mot	49
ORR1F	Phox2a(Homeobox)/Neuron-Phox2a-ChIP-Seq(GSE31456)	345	356	-	7.21570302970013	mot	49
ORR1F	Phox2b(Homeobox)/CLBGA-PHOX2B-ChIP-Seq(GSE90683)	344	355	+	6.03195984615052	mot	49
ORR1F	Phox2b(Homeobox)/CLBGA-PHOX2B-ChIP-Seq(GSE90683)	345	356	-	5.52604376101533	mot	49
ORR1F	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	29	36	+	2.75048368557277	proto	53
ORR1F	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	44	51	+	2.41789282787723	proto	53
ORR1F	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	310	317	+	3.05676948911242	proto	53
ORR1F	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	318	325	+	3.04453529349548	proto	53
ORR1F	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	328	335	+	5.50603251240088	mot	53
ORR1F	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	10	17	-	2.71360639250583	proto	53
ORR1F	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	45	52	-	2.36951580149512	proto	53
ORR1F	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	57	64	-	2.52066592170362	proto	53
ORR1F	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	254	261	-	3.56081214113579	proto	53
ORR1F	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	348	355	-	3.39107595945925	proto	53
ORR1F	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)	360	367	-	3.59585696486432	proto	53
ORR1F	PPARa(NR),DR1/Liver-Ppara-ChIP-Seq(GSE47954)	37	51	+	4.17913158804624	proto	14
ORR1F	PPARa(NR),DR1/Liver-Ppara-ChIP-Seq(GSE47954)	328	342	-	4.56651033700133	proto	14
ORR1F	PPARa(NR),DR1/Liver-Ppara-ChIP-Seq(GSE47954)	329	343	-	6.81513675106517	proto	14
ORR1F	PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)	329	342	+	5.05300950191519	proto	14
ORR1F	PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)	38	51	-	3.96391285698821	proto	14
ORR1F	PRDM15(Zf)/ESC-Prdm15-ChIP-Seq(GSE73694)	94	108	-	3.34676770190054	proto	39
ORR1F	PRDM1(Zf)/Hela-PRDM1-ChIP-Seq(GSE31477)	332	343	+	4.69426423814557	proto	36
ORR1F	PRDM1(Zf)/Hela-PRDM1-ChIP-Seq(GSE31477)	375	386	-	5.81895079855499	proto	36
ORR1F	PRDM9(Zf)/Testis-DMC1-ChIP-Seq(GSE35498)	77	91	+	4.449224738248	proto	76
ORR1F	PRDM9(Zf)/Testis-DMC1-ChIP-Seq(GSE35498)	212	226	+	5.52703637647946	proto	76
ORR1F	PRDM9(Zf)/Testis-DMC1-ChIP-Seq(GSE35498)	217	231	-	5.17543359998807	proto	76
ORR1F	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	154	168	-	5.47927192576197	proto	22
ORR1F	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	216	230	-	3.4559884972133	proto	22
ORR1F	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	242	256	-	3.24470769010024	proto	22
ORR1F	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)	297	311	-	4.5267733837389	proto	22
ORR1F	Prop1(Homeobox)/GHFT1-PROP1.biotin-ChIP-Seq(GSE77302)	117	128	+	3.55045819328395	proto	49
ORR1F	Prop1(Homeobox)/GHFT1-PROP1.biotin-ChIP-Seq(GSE77302)	125	136	+	3.41934831645628	proto	49
ORR1F	Prop1(Homeobox)/GHFT1-PROP1.biotin-ChIP-Seq(GSE77302)	344	355	+	7.25706088054168	mot	49
ORR1F	Prop1(Homeobox)/GHFT1-PROP1.biotin-ChIP-Seq(GSE77302)	118	129	-	3.86676965210075	proto	49
ORR1F	Prop1(Homeobox)/GHFT1-PROP1.biotin-ChIP-Seq(GSE77302)	126	137	-	3.36472820937813	proto	49
ORR1F	Prop1(Homeobox)/GHFT1-PROP1.biotin-ChIP-Seq(GSE77302)	345	356	-	7.16614220319062	mot	49
ORR1F	Prop1(Homeobox)/GHFT1-PROP1.biotin-ChIP-Seq(GSE77302)	350	361	-	3.45524105274889	proto	49
ORR1F	Ptf1a(bHLH)/Panc1-Ptf1a-ChIP-Seq(GSE47459)	35	44	+	4.32950644948707	proto	8
ORR1F	Ptf1a(bHLH)/Panc1-Ptf1a-ChIP-Seq(GSE47459)	33	42	-	4.1581513563908	proto	8
ORR1F	Ptf1a(bHLH)/Panc1-Ptf1a-ChIP-Seq(GSE47459)	216	225	-	2.41604883460349	proto	8
ORR1F	PU.1-IRF(ETS:IRF)/Bcell-PU.1-ChIP-Seq(GSE21512)	11	22	+	4.5488947647612	proto	36
ORR1F	PU.1-IRF(ETS:IRF)/Bcell-PU.1-ChIP-Seq(GSE21512)	176	187	-	4.85305880910827	proto	36
ORR1F	PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)	118	127	+	6.56268938490852	proto	33
ORR1F	PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)	180	189	-	4.21958418422494	proto	33
ORR1F	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	10	19	+	3.15363578070421	proto	15
ORR1F	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	84	93	+	3.53962097220848	proto	15
ORR1F	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	169	178	+	3.60181577807541	proto	15
ORR1F	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	295	304	+	3.5132182044501	proto	15
ORR1F	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	28	37	-	4.40709786505789	proto	15
ORR1F	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	125	134	-	4.27866079158191	proto	15
ORR1F	RARa(NR)/K562-RARa-ChIP-Seq(Encode)	263	272	-	3.16694540415445	proto	15
ORR1F	RBPJ:Ebox(?,bHLH)/Panc1-Rbpj1-ChIP-Seq(GSE47459)	182	198	-	6.07239632539554	proto	8
ORR1F	Rbpj1(?)/Panc1-Rbpj1-ChIP-Seq(GSE47459)	22	31	+	6.73032824932561	proto	108
ORR1F	Rbpj1(?)/Panc1-Rbpj1-ChIP-Seq(GSE47459)	158	167	-	4.02555463453957	proto	108
ORR1F	Reverb(NR),DR2/RAW-Reverba.biotin-ChIP-Seq(GSE45914)	126	141	+	7.44326897251221	proto	12
ORR1F	Rfx5(HTH)/GM12878-Rfx5-ChIP-Seq(GSE31477)	104	115	+	9.94026700290915	mot	29
ORR1F	Rfx6(HTH)/Min6b1-Rfx6.HA-ChIP-Seq(GSE62844)	100	114	+	7.54007450656495	mot	29
ORR1F	Rfx6(HTH)/Min6b1-Rfx6.HA-ChIP-Seq(GSE62844)	191	205	+	7.90090566384839	mot	29
ORR1F	Rfx6(HTH)/Min6b1-Rfx6.HA-ChIP-Seq(GSE62844)	191	205	-	4.44140926981798	mot	29
ORR1F	RORa(NR)/Liver-Rora-ChIP-Seq(GSE101115)	123	137	+	5.69374196795188	proto	11
ORR1F	RORg(NR)/Liver-Rorc-ChIP-Seq(GSE101115)	123	134	+	5.43772721283828	proto	11
ORR1F	RORgt(NR)/EL4-RORgt.Flag-ChIP-Seq(GSE56019)	124	133	+	8.17179658428676	proto	11
ORR1F	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)	258	267	+	4.99247511117255	proto	79
ORR1F	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)	157	166	-	4.4677420457083	proto	79
ORR1F	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)	303	312	+	4.66610860374365	proto	79
ORR1F	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)	156	165	-	5.42753174581644	proto	79
ORR1F	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)	227	238	+	7.20845032409633	proto	79
ORR1F	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)	258	269	+	7.80779777980222	mot	79
ORR1F	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)	155	166	-	6.87785907280123	proto	79
ORR1F	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)	156	165	+	6.10268285598193	proto	79
ORR1F	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)	228	237	-	4.48382134250686	proto	79
ORR1F	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)	259	268	-	7.30384740465778	proto	79
ORR1F	RXR(NR),DR1/3T3L1-RXR-ChIP-Seq(GSE13511)	329	342	-	4.87389560247469	proto	14
ORR1F	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	34	41	+	3.02503580914533	proto	7
ORR1F	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	56	63	+	4.75498587140383	proto	7
ORR1F	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	59	66	+	4.50390543105241	proto	7
ORR1F	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	173	180	+	2.71175131781289	proto	7
ORR1F	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	180	187	+	2.84434667017232	proto	7
ORR1F	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	203	210	+	2.68816831657158	proto	7
ORR1F	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	217	224	+	6.09640310571832	mot	7
ORR1F	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	36	43	-	3.36552108813091	proto	7
ORR1F	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	61	68	-	3.920605773398	proto	7
ORR1F	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	246	253	-	2.71677395540697	proto	7
ORR1F	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)	383	390	-	4.17608490453512	proto	7
ORR1F	SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)	29	38	+	4.21758621772383	proto	9
ORR1F	SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)	126	135	+	3.55925955073036	proto	9
ORR1F	SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)	100	109	-	3.86675878901002	proto	9
ORR1F	SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)	127	136	-	3.60799776334803	proto	9
ORR1F	SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)	288	297	-	5.02924546488385	proto	9
ORR1F	Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)	162	173	+	4.04260622535031	proto	80
ORR1F	Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)	375	386	+	3.31431616622928	proto	80
ORR1F	Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)	186	197	-	3.48126723621775	proto	80
ORR1F	Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)	362	373	-	7.16635093373705	mot	80
ORR1F	Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)	197	204	+	5.10919832630224	proto	97
ORR1F	Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)	168	175	-	3.3543959812819	proto	97
ORR1F	Smad3(MAD)/NPC-Smad3-ChIP-Seq(GSE36673)	6	13	+	5.06940500179292	proto	97
ORR1F	Smad3(MAD)/NPC-Smad3-ChIP-Seq(GSE36673)	197	204	+	6.03215711372754	proto	97
ORR1F	Snail1(Zf)/LS174T-SNAIL1.HA-ChIP-Seq(GSE127183)	75	84	-	4.98387551284002	proto	6
ORR1F	Snail1(Zf)/LS174T-SNAIL1.HA-ChIP-Seq(GSE127183)	94	103	-	4.71522526011906	proto	6
ORR1F	Snail1(Zf)/LS174T-SNAIL1.HA-ChIP-Seq(GSE127183)	217	226	-	3.75790945045079	proto	6
ORR1F	Sox10(HMG)/SciaticNerve-Sox3-ChIP-Seq(GSE35132)	109	118	-	8.29804990852509	mot	118
ORR1F	Sox15(HMG)/CPA-Sox15-ChIP-Seq(GSE62909)	110	119	+	7.74355850088228	mot	118
ORR1F	Sox15(HMG)/CPA-Sox15-ChIP-Seq(GSE62909)	274	283	+	3.62404825864888	proto	118
ORR1F	Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)	3	12	+	4.61931565094978	proto	118
ORR1F	Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)	109	118	-	8.57296185479166	mot	118
ORR1F	Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)	273	282	-	6.72959074312747	proto	118
ORR1F	Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)	289	298	-	4.84316059551474	proto	118
ORR1F	Sox21(HMG)/ESC-SOX21-ChIP-Seq(GSE110505)	108	119	-	7.46918241371302	mot	118
ORR1F	Sox2(HMG)/mES-Sox2-ChIP-Seq(GSE11431)	110	119	-	9.29776542444985	mot	118
